user,activity,timestamp,x-axis,y-axis,z-axis
1,Jogging,5418150000000.00,14.94,7.67,-0.91
1,Jogging,5418200000000.00,2.96,0.53,-0.11
1,Jogging,5418250000000.00,1.57,-1.12,-5.41
1,Jogging,5418310000000.00,-9.3,-17.92,-2.18
1,Jogging,5418360000000.00,-8.62,-18.81,2.76
1,Jogging,5418410000000.00,-14.63,-15.36,5.9
1,Jogging,5418460000000.00,-12.26,-8.24,0.95
1,Jogging,5418510000000.00,-5.37,3.49,2.56
1,Jogging,5418560000000.00,-6.09,6.24,4.71
1,Jogging,5418610000000.00,-1.61,1.54,0.65
1,Jogging,5418660000000.00,-10.95,-10.15,-1.88
1,Jogging,5418660000000.00,-10.95,-10.15,-1.88
1,Jogging,5418740000000.00,-17.43,-19.61,4.1
1,Jogging,5418790000000.00,2.3,-6.02,-0.76
1,Jogging,5418840000000.00,1.95,-2.14,-1.08
1,Jogging,5418890000000.00,13.59,12.22,-5.82
1,Jogging,5418940000000.00,-1.04,5.79,-0.5
1,Jogging,5418990000000.00,-1.76,1.12,-6.09
1,Jogging,5419040000000.00,-4.02,-16.59,-3.02
1,Jogging,5419090000000.00,-4.18,-19.61,6.59
1,Jogging,5419140000000.00,-5.63,-17.88,-0.57
1,Jogging,5419190000000.00,-4.9,-11.54,0.53
1,Jogging,5419240000000.00,-5.79,-1.08,7.01
1,Jogging,5419290000000.00,-5.79,3.21,3.95
1,Jogging,5419340000000.00,-3.53,3.91,0.76
1,Jogging,5419390000000.00,-3.36,-6.24,-2.53
1,Jogging,5419440000000.00,-15.43,-19.61,-1.73
1,Jogging,5419490000000.00,-9.23,-15.36,7.01
1,Jogging,5419540000000.00,-0.23,-5.18,-0.23
1,Jogging,5419590000000.00,2.79,0.08,-2.34
1,Jogging,5419640000000.00,10.15,10.8,-6.7
1,Jogging,5419690000000.00,-1.42,4.67,4.99
1,Jogging,5419740000000.00,-0.15,-1.33,0.76
1,Jogging,5419790000000.00,-2.72,-18.73,-2.3
1,Jogging,5419840000000.00,1.95,-19.38,-0.15
1,Jogging,5419890000000.00,2.26,-14.98,-0.61
1,Jogging,5419940000000.00,-1.95,-7.4,6.63
1,Jogging,5419990000000.00,-5.86,-7.16,4.75
1,Jogging,5420040000000.00,-7.31,0.38,5.79
1,Jogging,5420090000000.00,-6.51,5.05,-0.89
1,Jogging,5420140000000.00,-3.72,-8.43,-3.06
1,Jogging,5420190000000.00,-13.99,-19.61,-4.1
1,Jogging,5420240000000.00,-3.87,-17.16,3.6
1,Jogging,5420290000000.00,3.45,-5.98,-0.15
1,Jogging,5420340000000.00,5.79,0.95,-1.14
1,Jogging,5420390000000.00,9.72,13.57,4.06
1,Jogging,5420440000000.00,-4.94,-2.26,-11.18
1,Jogging,5420490000000.00,-0.3,-1.31,1.73
1,Jogging,5420540000000.00,-0.3,-18.47,-3.64
1,Jogging,5420590000000.00,10.8,-18.43,0.38
1,Jogging,5420640000000.00,3.79,-14.94,3.41
1,Jogging,5420690000000.00,-0.15,-11.37,5.22
1,Jogging,5420740000000.00,-4.82,-5.9,6.24
1,Jogging,5420790000000.00,-6.21,-0.23,6.55
1,Jogging,5420840000000.00,-3.26,2.41,-1.14
1,Jogging,5420890000000.00,-4.33,-10.88,-3.53
1,Jogging,5420960000000.00,-6.85,-19.61,2.56
1,Jogging,5421010000000.00,6.09,-7.16,-0.91
1,Jogging,5421060000000.00,5.13,-1.12,-3.49
1,Jogging,5421110000000.00,8.62,8.05,-2.87
1,Jogging,5421160000000.00,0.72,5.52,8.2
1,Jogging,5421210000000.00,-4.94,-4.48,-8.31
1,Jogging,5421260000000.00,4.14,-14.1,0.34
1,Jogging,5421310000000.00,4.14,-19.61,-0.89
1,Jogging,5421360000000.00,3.79,-19.04,-2.03
1,Jogging,5421410000000.00,-4.99,-11.54,8.89
1,Jogging,5421460000000.00,-6.09,-5.86,8.16
1,Jogging,5421510000000.00,-5.24,-0.15,3.76
1,Jogging,5421560000000.00,-3.76,3.26,2.41
1,Jogging,5421610000000.00,-1.65,-4.94,-3.83
1,Jogging,5421660000000.00,-8.85,-19.27,2.72
1,Jogging,5421710000000.00,-4.44,-18.28,1.65
1,Jogging,5421760000000.00,4.29,-6.17,-0.08
1,Jogging,5421760000000.00,4.29,-6.17,-0.08
1,Jogging,5421820000000.00,5.24,0.46,-0.76
1,Jogging,5421870000000.00,4.14,13.95,10.31
1,Jogging,5421930000000.00,-7.59,-3.49,-14.06
1,Jogging,5421980000000.00,2.22,-7.74,3.91
1,Jogging,5422030000000.00,8.39,-19.61,-4.79
1,Jogging,5422080000000.00,11.88,-14.71,-4.06
1,Jogging,5422140000000.00,5.22,-12.79,8.96
1,Jogging,5422190000000.00,1.08,-4.4,5.43
1,Jogging,5422240000000.00,-2.34,-6.93,0.72
1,Jogging,5422290000000.00,-6.63,-0.53,6.85
1,Jogging,5422340000000.00,-0.65,-1.42,-2.96
1,Jogging,5422400000000.00,0.42,-18.07,2.41
1,Jogging,5422450000000.00,13.06,-14.82,0.57
1,Jogging,5422500000000.00,5.09,-1.95,-0.8
1,Jogging,5422550000000.00,3.76,1.65,-1.95
1,Jogging,5422600000000.00,6.28,14.52,0.89
1,Jogging,5422650000000.00,-2.91,-0.42,-4.37
1,Jogging,5422700000000.00,0.04,-1.53,-4.94
1,Jogging,5422750000000.00,13.18,-17.92,0.42
1,Jogging,5422800000000.00,12.26,-17.82,-1.42
1,Jogging,5422850000000.00,5.71,-12.56,3.17
1,Jogging,5422900000000.00,2.91,-13.44,7.55
1,Jogging,5422950000000.00,-2.22,-5.05,8.08
1,Jogging,5423000000000.00,-2.72,-2.03,1.5
1,Jogging,5423050000000.00,-5.48,1.27,1.33
1,Jogging,5423100000000.00,-2.34,-5.05,-2.98
1,Jogging,5423150000000.00,-1.27,-19.57,2.49
1,Jogging,5423200000000.00,10.99,-15.75,2.91
1,Jogging,5423250000000.00,5.41,-4.21,-1.31
1,Jogging,5423300000000.00,4.33,0.15,-1.95
1,Jogging,5423350000000.00,6.36,14.98,4.79
1,Jogging,5423400000000.00,-6.85,-1.53,-6.13
1,Jogging,5423450000000.00,-1.84,-2.49,-0.15
1,Jogging,5423500000000.00,11.69,-18.35,0.84
1,Jogging,5423550000000.00,12.34,-15.62,-1.84
1,Jogging,5423600000000.00,9.23,-12.15,-4.44
1,Jogging,5423650000000.00,5.01,-15.24,11.92
1,Jogging,5423700000000.00,-0.42,-7.82,5.28
1,Jogging,5423750000000.00,-1.92,-4.59,0.19
1,Jogging,5423800000000.00,-5.9,-1.61,5.28
1,Jogging,5423850000000.00,-0.84,-4.86,-4.52
1,Jogging,5423900000000.00,5.33,-19.23,2.56
1,Jogging,5423950000000.00,19.5,-17.08,1.95
1,Jogging,5424000000000.00,7.74,-0.34,-1.8
1,Jogging,5424050000000.00,4.48,1.57,-2.53
1,Jogging,5424100000000.00,3.53,16.51,7.16
1,Jogging,5424150000000.00,-5.37,-0.84,1.46
1,Jogging,5424200000000.00,-2.91,-4.9,-3.15
1,Jogging,5424250000000.00,16.21,-19.38,-0.99
1,Jogging,5424300000000.00,10.04,-14.02,-3.49
1,Jogging,5424350000000.00,12.57,-14.63,-2.49
1,Jogging,5424400000000.00,5.9,-14.29,10.12
1,Jogging,5424450000000.00,2.56,-9.28,-0.57
1,Jogging,5424500000000.00,-2.6,-7.08,3.02
1,Jogging,5424550000000.00,-5.94,-3.57,8.66
1,Jogging,5424600000000.00,-3.72,-2.68,-5.33
1,Jogging,5424650000000.00,1.33,-18.54,1.31
1,Jogging,5424700000000.00,18.35,-19.34,-0.04
1,Jogging,5424750000000.00,11.11,-2.53,-1.33
1,Jogging,5424800000000.00,6.32,2.41,-1.53
1,Jogging,5424850000000.00,6.28,16.7,0.72
1,Jogging,5424900000000.00,-1.99,0.8,6.97
1,Jogging,5424950000000.00,-0.57,-6.09,-8.62
1,Jogging,5425000000000.00,12.03,-19.15,-1.31
1,Jogging,5425050000000.00,12.83,-13.91,1.73
1,Jogging,5425100000000.00,10.99,-14.06,-4.18
1,Jogging,5425150000000.00,5.83,-16.24,7.63
1,Jogging,5425200000000.00,0.76,-11.11,3.17
1,Jogging,5425250000000.00,-0.95,-5.43,-0.57
1,Jogging,5425300000000.00,-8.2,0.11,6.17
1,Jogging,5425350000000.00,-2.98,-1.73,-4.67
1,Jogging,5425400000000.00,2.53,-18.58,4.1
1,Jogging,5425450000000.00,19.53,-17.2,1.38
1,Jogging,5425500000000.00,9.72,0.5,-3.21
1,Jogging,5425550000000.00,5.9,2.68,-1.69
1,Jogging,5425600000000.00,5.01,15.21,1.18
1,Jogging,5425650000000.00,-3.83,-2.96,1.88
1,Jogging,5425700000000.00,-2.37,-3.83,-4.63
1,Jogging,5425750000000.00,15.02,-15.7,-0.99
1,Jogging,5425800000000.00,14.14,-15.7,-0.08
1,Jogging,5425850000000.00,8.96,-12.49,-2.56
1,Jogging,5425900000000.00,6.85,-19.34,3.99
1,Jogging,5425950000000.00,-3.49,-4.4,7.06
1,Jogging,5426010000000.00,-3.6,-6.63,3.06
1,Jogging,5426060000000.00,-5.9,1.23,2.76
1,Jogging,5426110000000.00,-0.8,-4.02,-6.05
1,Jogging,5426160000000.00,3.87,-19.57,3.87
1,Jogging,5426210000000.00,19.5,-16.47,1.92
1,Jogging,5426260000000.00,10.84,-0.42,-1.69
1,Jogging,5426310000000.00,7.4,2.83,-0.23
1,Jogging,5426360000000.00,1.65,16.78,9.7
1,Jogging,5426360000000.00,1.65,16.78,9.7
1,Jogging,5426360000000.00,1.65,16.78,9.7
1,Jogging,5426470000000.00,-4.82,-5.71,-1.14
1,Jogging,5426530000000.00,13.48,-18.35,1.23
1,Jogging,5426580000000.00,11.11,-10.08,-4.21
1,Jogging,5426640000000.00,10.8,-15.21,1.99
1,Jogging,5426690000000.00,3.99,-9.19,6.05
1,Jogging,5426740000000.00,-0.99,-7.01,-0.46
1,Jogging,5426790000000.00,-7.65,-2.83,8.73
1,Jogging,5426840000000.00,-4.33,0.23,-4.06
1,Jogging,5426890000000.00,-0.42,-15.01,-2.45
1,Jogging,5426940000000.00,17.08,-19.61,-0.46
1,Jogging,5426990000000.00,10.12,-2.98,-0.42
1,Jogging,5427040000000.00,6.13,0.23,-3.11
1,Jogging,5427090000000.00,5.94,9.08,-1.14
1,Jogging,5427140000000.00,-3.53,7.01,12.3
1,Jogging,5427190000000.00,-2.79,-4.71,-8.43
1,Jogging,5427250000000.00,12.26,-16.7,-4.59
1,Jogging,5427300000000.00,15.75,-15.98,1.46
1,Jogging,5427350000000.00,10.04,-12.53,0.08
1,Jogging,5427400000000.00,6.4,-18.58,5.9
1,Jogging,5427450000000.00,-2.37,-4.94,6.05
1,Jogging,5427500000000.00,-1.76,-6.28,0.99
1,Jogging,5427550000000.00,-5.86,-0.53,3.45
1,Jogging,5427600000000.00,-4.1,0.08,-3.53
1,Jogging,5427660000000.00,-1.53,-16.82,1.46
1,Jogging,5427710000000.00,18.16,-16.89,1.04
1,Jogging,5427760000000.00,8.54,-1.23,-2.3
1,Jogging,5427810000000.00,5.83,0.72,-1.08
1,Jogging,5427810000000.00,5.83,0.72,-1.08
1,Jogging,5427870000000.00,6.21,12.49,-3.21
1,Jogging,5427930000000.00,-1.76,2.87,9
1,Jogging,5428000000000.00,9,-7.44,-13.4
1,Jogging,5428050000000.00,15.36,-16.74,4.25
1,Jogging,5428100000000.00,8.24,-13.29,3.02
1,Jogging,5428150000000.00,5.98,-18.24,1.73
1,Jogging,5428200000000.00,-0.57,-8.31,6.44
1,Jogging,5428250000000.00,-2.45,-8.62,0.69
1,Jogging,5428300000000.00,-6.63,-0.3,7.06
1,Jogging,5428350000000.00,-2.11,-19.46,3.17
1,Jogging,5428410000000.00,4.02,-19.46,3.17
1,Jogging,5428460000000.00,17.88,-16.55,-0.11
1,Jogging,5428510000000.00,6.89,-1.5,-1.12
1,Jogging,5428560000000.00,5.22,2.15,-2.37
1,Jogging,5428610000000.00,7.01,16.93,3.72
1,Jogging,5428660000000.00,-3.72,0.04,3.15
1,Jogging,5428660000000.00,-3.72,0.04,3.15
1,Jogging,5428730000000.00,1.04,-9.96,-8.35
1,Jogging,5428780000000.00,16.74,-17.01,0.31
1,Jogging,5428840000000.00,9.81,-12.56,-3.64
1,Jogging,5428890000000.00,6.24,-18.43,9.58
1,Jogging,5428940000000.00,0.31,-6.55,4.14
1,Jogging,5428990000000.00,-1.84,-7.78,2.3
1,Jogging,5429040000000.00,-6.05,-0.46,4.75
1,Jogging,5429090000000.00,-2.6,1.65,-2.6
1,Jogging,5429150000000.00,-3.6,-17.97,3.15
1,Jogging,5429200000000.00,16.82,-17.39,2.3
1,Jogging,5429250000000.00,7.78,-4.33,-1.73
1,Jogging,5429300000000.00,5.09,0.5,-1.73
1,Jogging,5429360000000.00,5.79,12.45,-1.42
1,Jogging,5429410000000.00,-0.8,-1.95,6.13
1,Jogging,5429460000000.00,-0.69,-1.61,-9.08
1,Jogging,5429460000000.00,-0.69,-1.61,-9.08
1,Jogging,5429520000000.00,14.6,-18.62,-1.53
1,Jogging,5429580000000.00,11.75,-18.66,-1.53
1,Jogging,5429630000000.00,6.21,-18.85,8.81
1,Jogging,5429680000000.00,4.4,-10.53,1.14
1,Jogging,5429740000000.00,-0.5,-8.35,4.18
1,Jogging,5429790000000.00,-6.66,-2.87,9
1,Jogging,5429840000000.00,-5.41,3.87,-3.45
1,Jogging,5429910000000.00,-2.68,-12.49,-6.02
1,Jogging,5429960000000.00,13.1,-18.73,-1.57
1,Jogging,5430010000000.00,8.77,-2.56,-1.5
1,Jogging,5430060000000.00,6.51,0.72,-2.37
1,Jogging,5430060000000.00,6.51,0.72,-2.37
1,Jogging,5430120000000.00,10.19,13.21,-0.76
1,Jogging,5430180000000.00,-1.69,-0.3,-0.84
1,Jogging,5430240000000.00,3.6,-10.08,-6.7
1,Jogging,5430290000000.00,18.62,-19.61,1.73
1,Jogging,5430340000000.00,8.96,-15.09,-2.83
1,Jogging,5430400000000.00,1.61,-16.4,11.14
1,Jogging,5430450000000.00,-3.45,-7.86,8.47
1,Jogging,5430500000000.00,-4.63,-3.91,3.21
1,Jogging,5430550000000.00,-5.18,2.83,2.15
1,Jogging,5430610000000.00,-1.42,-6.66,-3.64
1,Jogging,5430660000000.00,6.36,-19.61,2.6
1,Jogging,5430710000000.00,9.23,-13.02,0
1,Jogging,5430760000000.00,5.37,-1.92,-2.83
1,Jogging,5430810000000.00,4.99,5.6,-1.76
1,Jogging,5430860000000.00,7.35,14.41,14.1
1,Jogging,5430910000000.00,-1.5,-1.61,-10.42
1,Jogging,5430910000000.00,-1.5,-1.61,-10.42
1,Jogging,5430970000000.00,3.41,-3.87,-6.89
1,Jogging,5431030000000.00,10.99,-19.61,3.76
1,Jogging,5431080000000.00,6.44,-14.63,-2.26
1,Jogging,5431130000000.00,0.08,-17.39,10.76
1,Jogging,5431190000000.00,-0.08,-10.8,0.61
1,Jogging,5431240000000.00,-6.74,-4.33,1.42
1,Jogging,5431290000000.00,-6.63,1.14,5.86
1,Jogging,5431340000000.00,-1.04,-1.53,-3.64
1,Jogging,5431400000000.00,-1.84,-18.96,2.98
1,Jogging,5431450000000.00,3.02,-18.77,0
1,Jogging,5431500000000.00,5.98,-5.6,-0.99
1,Jogging,5431550000000.00,5.86,-1.31,-0.84
1,Jogging,5431600000000.00,6.66,8.47,-2.98
1,Jogging,5431650000000.00,-2.14,7.86,4.9
1,Jogging,5431700000000.00,-4.52,-0.91,-3.26
1,Jogging,5431750000000.00,5.75,-14.06,-0.89
1,Jogging,5431800000000.00,16.13,-17.05,-2.26
1,Jogging,5431850000000.00,6.89,-11.54,-5.37
1,Jogging,5431900000000.00,5.79,-18.92,5.56
1,Jogging,5431950000000.00,3.02,-7.46,8.12
1,Jogging,5432000000000.00,-2.87,-8.96,3.49
1,Jogging,5432050000000.00,-6.4,-2.98,5.48
1,Jogging,5432100000000.00,-5.09,2.56,-2.83
1,Jogging,5432100000000.00,-5.09,2.56,-2.83
1,Jogging,5432170000000.00,-0.72,-12.41,-4.4
1,Jogging,5432230000000.00,10.99,-19.46,-0.08
1,Jogging,5432280000000.00,8.62,-4.59,-1.23
1,Jogging,5432340000000.00,6.44,-0.04,-1.65
1,Jogging,5432390000000.00,6.82,16.32,8.24
1,Jogging,5432440000000.00,-4.37,0.38,-8.01
1,Jogging,5432490000000.00,-1.8,-11.95,-7.25
1,Jogging,5432550000000.00,14.56,-19.42,4.21
1,Jogging,5432600000000.00,9.92,-12.41,-4.25
1,Jogging,5432650000000.00,8.43,-17.67,-0.04
1,Jogging,5432700000000.00,1.69,-13.06,5.01
1,Jogging,5432750000000.00,-3.72,-9.19,3.11
1,Jogging,5432800000000.00,-4.82,-3.6,5.71
1,Jogging,5432850000000.00,-6.93,4.02,1.18
1,Jogging,5432900000000.00,-0.11,-2.18,-5.94
1,Jogging,5432960000000.00,3.49,-19.04,3.76
1,Jogging,5433010000000.00,14.82,-11.14,5.13
1,Jogging,5433060000000.00,7.06,-1.53,-1.8
1,Jogging,5433110000000.00,3.53,2.37,-1.14
1,Jogging,5433160000000.00,0.08,11.11,1.42
1,Jogging,5433210000000.00,-4.71,1.12,-3.49
1,Jogging,5433260000000.00,3.6,-1.14,-0.42
1,Jogging,5433310000000.00,16.55,-18.54,-2.87
1,Jogging,5433360000000.00,14.33,-16.32,-1.69
1,Jogging,5433410000000.00,5.22,-10.15,-0.08
1,Jogging,5433410000000.00,5.22,-10.15,-0.08
1,Jogging,5433480000000.00,2.41,-13.53,8.35
1,Jogging,5433530000000.00,-2.72,-8.81,2.91
1,Jogging,5433580000000.00,-6.47,-1.18,7.01
1,Jogging,5433630000000.00,-3.21,3.21,-1.92
1,Jogging,5433690000000.00,0.23,-10.8,-5.37
1,Jogging,5433740000000.00,10.42,-19.61,4.37
1,Jogging,5433790000000.00,7.5,-5.43,1.73
1,Jogging,5433840000000.00,4.86,-3.26,-1.76
1,Jogging,5433890000000.00,3.91,4.75,-3.76
1,Jogging,5433940000000.00,-2.03,11.18,10.8
1,Jogging,5433990000000.00,-3.57,-1.57,-6.13
1,Jogging,5434050000000.00,8.08,-8.39,-1.46
1,Jogging,5434100000000.00,13.53,-19.61,0.04
1,Jogging,5434150000000.00,7.5,-11.07,-2.83
1,Jogging,5434200000000.00,3.49,-15.32,12.91
1,Jogging,5434250000000.00,1.31,-11.54,0.57
1,Jogging,5434300000000.00,-2.49,-5.28,1.23
1,Jogging,5434350000000.00,-8.73,0.34,7.82
1,Jogging,5434400000000.00,-3.17,0.38,-3.72
1,Jogging,5434460000000.00,-1.04,-16.32,-3.72
1,Jogging,5434510000000.00,8.35,-19.61,0.31
1,Jogging,5434560000000.00,9.53,-5.56,-1.42
1,Jogging,5434610000000.00,6.28,-1.08,-1.33
1,Jogging,5434660000000.00,6.21,10.61,-1.23
1,Jogging,5434710000000.00,-4.67,2.72,1.5
1,Jogging,5434760000000.00,-5.79,-2.6,-3.95
1,Jogging,5434810000000.00,5.18,-14.6,1.84
1,Jogging,5434860000000.00,17.73,-18.12,-3.36
1,Jogging,5434910000000.00,8.2,-12.41,-1.92
1,Jogging,5434960000000.00,5.75,-17.54,2.18
1,Jogging,5435010000000.00,0.61,-8.54,8.39
1,Jogging,5435060000000.00,-2.49,-8.77,1.76
1,Jogging,5435110000000.00,-8.43,-0.04,5.01
1,Jogging,5435160000000.00,-2.83,0.57,-3.68
1,Jogging,5435210000000.00,0.46,-16.24,-3.36
1,Jogging,5435260000000.00,15.79,-19.61,0.95
1,Jogging,5435260000000.00,15.79,-19.61,0.95
1,Jogging,5435320000000.00,8.24,-5.18,8.43
1,Jogging,5435440000000.00,0.99,16.97,8.43
1,Jogging,5435440000000.00,0.99,16.97,8.43
1,Jogging,5435490000000.00,-6.82,-4.86,-9.58
1,Jogging,5435540000000.00,0.04,-5.43,-0.04
1,Jogging,5435590000000.00,13.33,-19.57,-0.34
1,Jogging,5435640000000.00,11.07,-15.32,-2.72
1,Jogging,5435690000000.00,8.43,-13.78,-0.42
1,Jogging,5435740000000.00,3.11,-13.4,10.12
1,Jogging,5435790000000.00,-1.53,-10.61,2.07
1,Jogging,5435840000000.00,-3.36,-3.64,3.57
1,Jogging,5435890000000.00,-7.04,2.64,0.34
1,Jogging,5435940000000.00,-2.56,-1.88,-4.59
1,Jogging,5435990000000.00,-0.11,-19,3.02
1,Jogging,5436040000000.00,15.75,-16.82,0.69
1,Jogging,5436090000000.00,5.79,-4.1,-2.11
1,Jogging,5436140000000.00,4.56,0.5,-0.61
1,Jogging,5436190000000.00,2.87,16.93,4.9
1,Jogging,5436240000000.00,-4.25,-0.46,-0.84
1,Jogging,5436290000000.00,-0.72,-1.99,-0.57
1,Jogging,5436340000000.00,16.47,-18.96,-2.98
1,Jogging,5436390000000.00,10.92,-16.36,-2.79
1,Jogging,5436440000000.00,7.5,-10.84,-1.08
1,Jogging,5436490000000.00,2.07,-16.28,6.36
1,Jogging,5436540000000.00,0.34,-10.46,4.14
1,Jogging,5436590000000.00,-4.06,-5.52,2.87
1,Jogging,5436640000000.00,-6.63,2.15,1.12
1,Jogging,5436690000000.00,-2.18,-5.48,-4.25
1,Jogging,5436740000000.00,0.65,-19.04,2.26
1,Jogging,5436800000000.00,11.5,-16.44,-0.84
1,Jogging,5436850000000.00,6.13,-2.14,-1.14
1,Jogging,5436900000000.00,6.02,4.44,-1.12
1,Jogging,5436950000000.00,2.49,15.21,11.75
1,Jogging,5437000000000.00,-4.06,-2.11,-8.16
1,Jogging,5437050000000.00,2.79,-9.92,-5.79
1,Jogging,5437100000000.00,14.94,-19.3,1.76
1,Jogging,5437150000000.00,7.27,-9.66,-1.23
1,Jogging,5437200000000.00,7.21,-13.95,-2.11
1,Jogging,5437250000000.00,4.79,-13.1,11.45
1,Jogging,5437300000000.00,1.88,-9.11,-2.03
1,Jogging,5437350000000.00,-5.37,-2.18,9.04
1,Jogging,5437400000000.00,-7.55,0.69,-2.68
1,Jogging,5437450000000.00,-3.06,-2.26,-4.33
1,Jogging,5437500000000.00,-0.57,-18.77,-2.18
1,Jogging,5437550000000.00,16.82,-14.25,4.33
1,Jogging,5437600000000.00,8.5,-0.57,-2.72
1,Jogging,5437650000000.00,5.79,1.23,-0.19
1,Jogging,5437700000000.00,3.34,18.12,11.35
1,Jogging,5437750000000.00,-3.79,-2.07,-4.75
1,Jogging,5437800000000.00,-1.99,-9.53,-6.4
1,Jogging,5437860000000.00,14.63,-19.61,2.91
1,Jogging,5437910000000.00,10.15,-8.58,-2.75
1,Jogging,5437960000000.00,10.46,-16.13,-1.31
1,Jogging,5438010000000.00,3.3,-12.26,8.5
1,Jogging,5438060000000.00,-0.91,-7.93,3.79
1,Jogging,5438110000000.00,-2.96,-7.16,8.05
1,Jogging,5438160000000.00,-5.43,0.42,0.84
1,Jogging,5438210000000.00,0.53,-7.86,-4.9
1,Jogging,5438210000000.00,0.53,-7.86,-4.9
1,Jogging,5438270000000.00,9.62,-19.61,4.44
1,Jogging,5438330000000.00,14.79,-6.78,2.3
1,Jogging,5438380000000.00,7.59,-0.72,-0.53
1,Jogging,5438450000000.00,4.6,4.56,-0.99
1,Jogging,5438500000000.00,-3.87,8.58,11.6
1,Jogging,5438560000000.00,0.84,-3.76,-9.66
1,Jogging,5438610000000.00,17.69,-19.61,-2.03
1,Jogging,5438660000000.00,10.95,-14.37,0.53
1,Jogging,5438710000000.00,8.66,-14.82,0.23
1,Jogging,5438760000000.00,4.9,-13.38,3.64
1,Jogging,5438810000000.00,-1.46,-6.82,6.85
1,Jogging,5438860000000.00,-3.53,-5.09,4.4
1,Jogging,5438910000000.00,-5.98,1.8,0.95
1,Jogging,5438910000000.00,-5.98,1.8,0.95
1,Jogging,5438980000000.00,-1.53,-9.08,-4.59
1,Jogging,5439040000000.00,18.28,-19.61,0.61
1,Jogging,5439090000000.00,10.61,-0.46,-2.07
1,Jogging,5439140000000.00,6.09,2.87,-1.69
1,Jogging,5439190000000.00,5.86,16.82,7.89
1,Jogging,5439240000000.00,-3.34,-7.82,-0.3
1,Jogging,5439290000000.00,-4.25,-7.93,-6.63
1,Jogging,5439340000000.00,6.24,-19.04,0.72
1,Jogging,5439390000000.00,17.43,-12.76,-1.23
1,Jogging,5439440000000.00,10.69,-14.94,-2.18
1,Jogging,5439490000000.00,7.35,-16.44,-1.27
1,Jogging,5439540000000.00,-1.04,-6.85,11.84
1,Jogging,5439590000000.00,-2.26,-9.23,2.03
1,Jogging,5439640000000.00,-6.97,-2.34,6.17
1,Jogging,5439690000000.00,-3.64,2.83,-2.98
1,Jogging,5439750000000.00,0.93,-10.65,-7.16
1,Jogging,5439800000000.00,17.73,-19.61,0.95
1,Jogging,5439850000000.00,9.89,0.95,3.26
1,Jogging,5439900000000.00,6.7,1.27,0.8
1,Jogging,5439900000000.00,6.7,1.27,0.8
1,Jogging,5439970000000.00,1.5,15.79,3.6
1,Jogging,5440030000000.00,-4.79,-4.25,-9.08
1,Jogging,5440090000000.00,5.22,-14.29,-2.53
1,Jogging,5440140000000.00,17.08,-17.82,2.26
1,Jogging,5440190000000.00,13.87,-9.28,-0.46
1,Jogging,5440240000000.00,9.11,-15.6,4.63
1,Jogging,5440310000000.00,-0.08,-9.89,3.68
1,Jogging,5440360000000.00,-1.88,-8.12,0.8
1,Jogging,5440410000000.00,-6.59,-2.79,4.9
1,Jogging,5440410000000.00,-6.59,-2.79,4.9
1,Jogging,5440480000000.00,-2.75,-0.38,-3.91
1,Jogging,5440540000000.00,9.19,-19.61,7.06
1,Jogging,5440590000000.00,16.74,-8.81,3.21
1,Jogging,5440640000000.00,7.97,0.72,-0.8
1,Jogging,5440690000000.00,7.25,6.24,-1.99
1,Jogging,5440740000000.00,-5.6,12.98,12.57
1,Jogging,5440790000000.00,-3.3,-6.28,-10.34
1,Jogging,5440850000000.00,8.24,-16.02,-5.6
1,Jogging,5440900000000.00,17.01,-16.97,2.87
1,Jogging,5440950000000.00,12.6,-6.28,-2.6
1,Jogging,5441000000000.00,9.11,-13.06,10.76
1,Jogging,5441050000000.00,1.27,-10.38,0.8
1,Jogging,5441100000000.00,-0.8,-8.54,2.76
1,Jogging,5441150000000.00,-4.48,-2.87,8.2
1,Jogging,5441200000000.00,-3.02,1.14,-2.03
1,Jogging,5441250000000.00,0.69,-12.18,-4.9
1,Jogging,5441300000000.00,16.7,-19.61,2.41
1,Jogging,5441350000000.00,12.76,-0.91,2.37
1,Jogging,5441400000000.00,6.51,0.46,-1.31
1,Jogging,5441450000000.00,4.1,4.48,0.04
1,Jogging,5441500000000.00,-5.56,12.64,13.59
1,Jogging,5441550000000.00,-1.73,-3.64,-6.47
1,Jogging,5441600000000.00,6.09,-7.74,-4.71
1,Jogging,5441650000000.00,18.16,-19.57,0.42
1,Jogging,5441700000000.00,10.61,-12.11,-1.53
1,Jogging,5441750000000.00,10,-14.67,11.18
1,Jogging,5441800000000.00,2.98,-11.95,1.33
1,Jogging,5441850000000.00,-3.79,-7.89,5.71
1,Jogging,5441900000000.00,-6.51,-3.72,5.94
1,Jogging,5441950000000.00,-2.53,2.26,-0.08
1,Jogging,5442000000000.00,0.31,-13.63,-4.56
1,Jogging,5442050000000.00,14.82,-19.61,1.12
1,Jogging,5442100000000.00,15.89,-7.5,-0.53
1,Jogging,5442150000000.00,9.38,0.08,-2.11
1,Jogging,5442200000000.00,7.5,7.5,-0.91
1,Jogging,5442250000000.00,-4.82,13.38,15.13
1,Jogging,5442300000000.00,-4.59,-3.45,-13.02
1,Jogging,5442350000000.00,4.37,-11.18,-3.95
1,Jogging,5442410000000.00,17.67,-18.66,1.8
1,Jogging,5442460000000.00,9.3,-10.42,-1.04
